@relation 'Vuze 5740_ck'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
12,0,31,8,1,31,479,yes
2,0,4,2,1,0,170,yes
7,0,5,2,1,0,180,yes
7,0,13,5,1,0,314,yes
0,0,16,12,2,64,73,yes
14,0,15,4,1,75,204,yes
10,0,93,24,3,79,480,yes
5,0,45,22,3,81,191,yes
7,0,74,29,3,86,369,yes
7,0,20,6,1,0,253,yes
1,1,17,11,1,69,51,yes
4,4,13,18,2,59,105,yes
4,0,37,26,2,74,179,yes
4,0,20,15,1,82,138,yes
6,0,8,14,2,30,125,yes
5,0,18,16,2,0,125,yes
34,0,58,8,1,0,481,yes
14,0,44,9,1,73,246,yes
13,0,18,4,1,64,251,yes
18,0,98,12,1,89,419,yes
4,0,39,7,1,0,213,yes
9,0,27,13,1,15,185,yes
42,0,117,29,1,94,1530,yes
57,0,194,103,1,99,2095,yes
16,0,40,16,1,81,242,yes
11,0,69,8,1,87,408,yes
5,0,20,9,1,86,234,yes
34,0,94,14,1,0,618,yes
13,0,22,17,2,57,292,yes
5,0,32,13,1,81,608,yes
17,0,37,5,1,80,427,yes
5,0,77,10,1,80,242,yes
15,0,24,49,2,82,181,yes
5,0,3,2,1,43,299,yes
6,0,4,2,1,0,171,yes
14,0,81,17,1,86,878,yes
2,0,8,2,1,0,34,yes
47,0,82,7,1,66,568,yes
13,0,31,9,1,76,336,yes
58,0,89,35,1,92,786,yes
9,0,82,35,1,92,445,yes
2,0,25,25,1,96,101,yes
13,0,60,19,2,88,393,yes
11,0,46,16,1,77,295,yes
8,0,26,16,1,81,111,yes
9,0,18,5,1,60,229,yes
8,0,8,6,1,93,181,yes
0,0,9,9,1,0,156,yes
2,1,6,3,1,33,28,yes
5,0,36,14,1,79,164,yes
20,0,49,31,2,89,489,yes
12,0,12,17,2,85,126,yes
16,0,36,23,2,85,373,yes
19,0,62,12,1,80,302,yes
3,0,10,3,1,33,45,yes
5,0,29,7,1,69,318,yes
77,0,307,39,1,0,2343,yes
5,0,1,1,1,0,89,yes
19,0,24,13,1,86,218,yes
2,0,36,16,2,77,185,yes
3,0,25,13,2,38,115,yes
5,0,5,1,1,0,106,yes
9,0,15,6,1,58,74,yes
5,0,21,6,1,66,98,yes
5,0,17,9,1,72,80,yes
17,0,65,23,1,89,532,yes
1,0,2,1,1,0,11,yes
23,0,35,6,1,0,206,yes
8,0,25,8,1,68,116,yes
3,0,55,9,2,77,211,yes
22,0,42,6,1,75,402,yes
59,0,456,119,1,99,2765,yes
2,0,2,145,4,0,86,yes
22,0,90,17,1,85,1021,yes
24,0,28,6,1,0,698,yes
10,0,13,7,1,0,184,yes
15,0,11,6,1,66,221,yes
9,0,13,6,1,0,278,yes
26,0,37,6,1,0,536,yes
4,0,7,6,1,0,54,yes
14,0,14,6,1,0,307,yes
22,0,29,14,1,82,485,yes
12,0,12,6,1,0,380,yes
20,0,27,10,1,86,622,yes
0,0,7,7,1,0,30,yes
9,0,11,7,1,82,190,yes
22,0,12,7,1,85,366,yes
10,0,15,6,1,70,104,yes
54,0,142,31,1,91,940,yes
23,0,36,14,1,83,423,yes
20,0,51,13,1,83,437,yes
60,0,120,60,2,92,685,yes
28,0,134,14,1,0,940,yes
86,3,332,111,2,96,2124,yes
14,0,15,28,2,82,185,yes
29,0,74,13,1,82,472,yes
18,0,19,33,2,63,117,yes
22,0,69,15,1,87,631,yes
20,0,29,42,2,86,124,yes
25,0,86,20,1,88,704,yes
23,0,52,18,1,91,1072,yes
13,0,38,13,1,87,532,yes
36,0,245,113,1,95,1039,yes
53,0,358,229,2,96,2397,yes
83,0,16,5,1,100,216,yes
8,0,21,147,4,0,90,yes
9,0,10,161,5,66,62,yes
12,0,20,151,4,81,106,yes
10,0,10,162,5,0,65,yes
9,0,7,150,4,96,208,yes
10,0,11,147,4,60,119,yes
9,0,7,150,4,92,235,yes
12,0,14,150,4,57,85,yes
13,0,27,153,4,70,116,yes
10,0,18,147,4,50,77,yes
11,0,12,146,4,66,65,yes
4,0,6,145,4,0,28,yes
6,0,7,146,4,66,47,yes
3,0,7,146,4,0,28,yes
4,0,14,146,4,0,62,yes
14,0,58,13,1,82,391,yes
24,0,86,15,1,88,984,yes
32,0,35,31,2,62,278,yes
50,0,135,52,1,96,2028,yes
53,0,194,22,1,0,1914,yes
14,0,79,10,1,90,583,yes
9,0,33,8,1,79,256,yes
27,0,31,12,1,83,389,yes
53,2,218,39,1,93,1868,yes
4,3,37,32,4,62,205,yes
4,3,43,28,4,50,237,yes
4,0,14,25,4,77,79,yes
28,1,39,2,1,50,234,yes
7,0,12,14,2,42,67,yes
11,0,31,17,2,30,148,yes
5,0,11,14,2,42,62,yes
10,0,25,18,2,50,133,yes
12,0,20,19,2,82,149,yes
17,1,97,35,2,88,720,yes
3,0,44,12,1,61,253,yes
28,0,52,17,1,81,348,yes
5,0,6,3,1,0,57,yes
24,0,17,11,1,45,158,yes
9,0,15,11,1,54,93,yes
1,12,5,5,2,0,225,yes
14,0,44,14,2,78,258,yes
0,0,21,17,1,77,129,yes
30,0,93,33,2,69,515,yes
8,0,21,11,2,27,109,yes
24,0,58,15,2,70,376,yes
0,0,29,19,1,21,94,yes
2,0,43,36,3,0,170,yes
4,0,1,1,1,0,37,yes
0,0,0,0,1,0,6,no
0,0,2,2,2,0,17,no
4,0,5,5,1,0,28,no
3,19,8,8,1,0,48,no
3,0,1,1,1,0,9,no
2,0,2,2,1,0,8,no
14,0,32,20,1,85,166,no
2,0,10,8,1,67,41,no
10,0,16,8,1,66,178,no
3,0,1,1,1,0,13,no
0,0,2,2,2,0,17,no
2,0,2,2,1,0,13,no
21,0,57,19,1,77,346,no
1,0,1,52,3,0,48,no
32,0,25,9,1,74,317,no
0,0,2,2,2,0,17,no
0,0,1,1,2,0,11,no
2,0,4,3,1,50,23,no
0,0,2,2,2,0,17,no
2,0,1,1,1,0,8,no
0,0,2,2,2,0,17,no
3,0,8,2,1,83,51,no
4,0,11,188,3,19,61,no
10,0,24,10,1,72,295,no
12,0,25,191,3,78,194,no
16,0,83,247,4,88,472,no
8,0,9,4,1,50,98,no
22,0,46,6,1,58,269,no
14,0,70,240,4,84,411,no
5,0,15,12,1,80,98,no
12,0,86,231,4,91,712,no
32,0,105,52,1,88,615,no
42,0,107,22,1,88,641,no
1,0,37,20,2,55,214,no
0,0,9,16,2,0,59,no
1,0,6,16,2,0,46,no
20,0,60,14,1,69,603,no
0,0,1,1,2,0,10,no
0,0,4,4,2,50,29,no
7,0,2,2,1,0,65,no
4,0,1,1,1,0,18,no
8,0,2,2,1,0,24,no
2,3,14,8,1,0,70,no
6,0,48,17,1,52,253,no
4,0,1,1,1,0,10,no
4,0,10,2,1,0,39,no
1,0,5,3,1,0,73,no
2,0,31,19,1,68,133,no
3,0,2,2,1,0,16,no
3,0,8,7,1,0,50,no
6,0,5,3,1,0,35,no
5,0,27,27,1,0,157,no
4,0,2,1,1,0,12,no
0,0,2,2,2,0,17,no
6,0,2,2,1,0,43,no
0,0,8,62,2,0,47,no
2,0,11,7,1,69,66,no
4,0,2,1,1,0,167,no
10,8,32,35,3,78,185,no
8,0,15,45,4,60,96,no
8,0,21,47,4,64,109,no
10,0,20,45,4,57,111,no
5,0,3,38,4,0,30,no
8,0,11,40,4,19,63,no
5,0,18,42,4,57,108,no
8,0,12,43,4,45,83,no
7,0,7,40,4,19,48,no
8,8,36,40,3,76,206,no
6,0,12,50,4,60,82,no
5,0,11,50,4,60,81,no
5,0,9,49,4,55,74,no
6,0,9,47,4,71,63,no
4,0,11,47,4,42,87,no
5,0,8,46,4,33,56,no
8,0,13,50,4,60,88,no
0,0,4,3,2,0,23,no
2,0,1,1,1,0,16,no
0,0,4,4,2,50,29,no
2,0,1,1,1,0,8,no
5,0,24,53,2,0,219,no
7,0,11,51,3,0,63,no
5,1,17,48,2,0,166,no
6,0,26,25,1,52,562,no
8,0,26,25,1,88,358,no
9,0,33,28,1,88,588,no
12,0,46,30,1,93,587,no
20,0,59,17,1,86,476,no
1,0,6,6,1,41,38,no
15,0,13,8,1,89,731,no
2,0,2,1,1,0,10,no
3,0,1,1,1,0,9,no
28,0,61,35,2,88,498,no
5,0,22,14,1,84,94,no
12,0,14,5,1,0,73,no
4,0,5,3,1,33,88,no
1,0,2,2,1,100,10,no
4,0,3,1,1,0,52,no
3,0,24,17,1,81,110,no
0,0,2,2,2,0,17,no
0,0,3,3,1,33,15,no
3,0,13,5,1,40,64,no
0,0,4,4,1,50,21,no
0,0,11,2,1,0,33,no
0,0,3,3,1,33,18,no
0,0,2,2,2,0,17,no
2,0,2,2,1,0,13,no
0,1,3,3,2,0,11,no
0,0,3,6,3,0,11,no
0,0,3,3,1,33,14,no
0,0,10,3,1,0,75,no
0,0,1,1,2,0,10,no
4,0,2,1,1,0,71,no
3,0,7,24,3,33,52,no
3,0,7,28,3,33,53,no
9,0,10,6,1,75,63,no
0,0,2,2,2,0,17,no
1,0,6,3,1,33,40,no
3,0,22,11,1,67,83,no
3,0,23,11,1,67,82,no
10,0,24,6,1,25,128,no
5,0,9,2,1,0,35,no
10,0,39,10,1,60,164,no
2,0,3,1,1,0,12,no
2,0,18,17,1,75,40,no
7,0,49,12,1,76,278,no
11,0,27,26,1,87,70,no
13,0,60,13,1,80,388,no
6,0,15,4,1,60,80,no
6,0,15,13,1,93,197,no
12,0,74,29,1,82,429,no
3,0,1,1,1,0,5,no
23,0,49,45,2,87,369,no
4,0,4,4,1,50,89,no
18,0,112,11,1,83,636,no
12,0,31,13,1,75,378,no
4,0,17,6,1,61,111,no
3,0,3,2,1,0,66,no
1,0,12,6,1,66,72,no
4,0,14,9,1,87,126,no
1,0,17,17,1,85,122,no
25,0,58,29,1,91,471,no
5,0,4,3,1,0,36,no
0,0,2,2,1,0,8,no
0,0,2,2,2,0,17,no
2,0,1,1,1,0,8,no
12,0,14,4,1,50,241,no
0,0,3,3,1,0,15,no
4,0,13,5,1,56,72,no
2,0,3,3,1,0,20,no
3,0,14,12,1,79,32,no
9,0,67,25,1,86,218,no
5,0,26,17,1,74,148,no
11,0,39,17,1,83,126,no
2,0,14,12,1,75,26,no
6,0,39,25,1,88,137,no
2,0,13,11,1,81,22,no
3,0,2,2,1,0,7,no
2,0,13,11,1,81,22,no
2,0,13,11,1,81,22,no
6,0,2,1,1,0,13,no
5,0,26,17,1,76,148,no
11,0,52,18,1,85,147,no
0,0,2,2,2,0,8,no
6,0,7,2,1,0,37,no
1,0,1,1,1,0,5,no
6,0,43,17,1,70,201,no
4,0,45,20,1,79,145,no
2,0,2,2,1,0,27,no
2,0,7,7,1,57,38,no
3,0,1,1,1,0,8,no
1,0,38,14,1,16,153,no
4,0,36,6,1,66,129,no
4,0,36,7,1,66,155,no
4,0,7,3,1,33,40,no
4,0,10,3,1,0,33,no
5,0,7,3,1,0,27,no
5,0,8,6,1,33,29,no
8,0,28,9,1,62,118,no
1,0,6,6,1,66,15,no
2,0,1,1,1,0,12,no
6,0,15,7,1,59,103,no
2,0,7,2,1,50,39,no
0,0,2,2,2,0,17,no
2,0,1,1,1,0,8,no
4,0,4,3,1,0,44,no
11,0,15,6,1,0,87,no
0,1,2,2,2,0,17,no
3,0,2,1,1,0,13,no
0,0,3,3,1,0,13,no
5,0,38,8,1,37,159,no
1,0,16,7,1,64,61,no
2,0,25,10,1,73,85,no
1,0,4,3,1,33,26,no
4,0,1,1,1,0,10,no
11,0,58,25,1,84,355,no
15,0,31,6,1,66,176,no
0,0,2,2,2,0,17,no
2,0,7,2,1,83,46,no
10,0,16,3,1,0,95,no
0,0,2,2,2,0,17,no
3,5,5,5,1,0,33,no
2,0,1,1,1,0,8,no
21,0,131,57,1,98,505,no
3,0,1,1,1,0,9,no
0,0,7,5,1,19,25,no
0,0,8,5,1,35,34,no
0,0,15,8,1,37,58,no
0,0,5,4,1,12,17,no
6,0,5,5,1,0,36,no
0,0,8,8,2,43,62,no
4,0,44,10,1,80,229,no
0,0,13,5,1,0,54,no
2,0,4,4,1,37,28,no
8,0,53,24,1,0,210,no
0,0,2,9,3,0,9,no
5,0,2,2,1,0,18,no
0,0,1,2,2,0,6,no
4,0,2,1,1,0,68,no
3,0,7,24,3,33,52,no
3,0,7,28,3,33,53,no
3,0,10,3,1,0,55,no
1,0,20,8,2,62,110,no
1,0,4,3,2,0,21,no
5,0,10,5,1,0,44,no
2,0,2,1,1,0,14,no
0,0,1,1,1,0,21,no
2,0,5,5,1,0,32,no
7,0,23,18,1,38,154,no
25,0,161,57,1,93,1474,no
1,0,6,6,1,0,35,no
0,0,4,4,2,50,29,no
3,0,4,4,1,0,30,no
3,0,27,16,1,79,139,no
6,0,23,6,1,0,116,no
16,0,43,64,2,80,324,no
6,0,17,6,1,0,97,no
7,0,16,59,2,72,99,no
4,0,15,8,1,82,432,no
0,0,1,1,2,0,11,no
30,0,56,5,1,56,596,no
4,0,2,1,1,0,14,no
1,3,7,7,1,0,39,no
8,0,45,26,2,77,244,no
0,0,3,3,1,33,23,no
1,0,8,6,1,33,43,no
26,0,361,92,1,94,1837,no
7,0,86,32,1,91,388,no
5,0,41,25,1,77,232,no
3,0,11,10,1,75,76,no
12,0,110,31,1,82,673,no
0,2,2,2,2,0,17,no
0,0,2,4,3,0,19,no
0,0,2,4,3,0,18,no
1,0,6,2,1,0,38,no
11,0,21,10,1,74,290,no
8,0,22,6,1,66,109,no
2,0,5,12,2,100,34,no
7,0,13,3,1,100,51,no
2,0,4,12,2,100,30,no
4,0,7,3,1,100,32,no
4,0,7,3,1,100,33,no
4,0,8,3,1,100,31,no
36,0,73,46,3,86,481,no
19,0,35,19,1,88,666,no
15,0,40,18,1,87,399,no
16,0,27,12,1,84,388,no
16,0,30,12,1,77,260,no
4,0,7,2,1,0,39,no
13,0,26,3,1,33,96,no
1,0,1,1,1,0,6,no
6,0,11,6,1,0,165,no
6,0,6,6,1,0,104,no
15,0,30,7,1,80,565,no
33,0,69,19,1,81,626,no
2,0,20,14,1,80,111,no
11,0,42,15,1,86,364,no
14,0,48,14,1,75,379,no
7,0,21,14,1,79,110,no
1,0,10,5,1,0,56,no
6,0,10,1,1,0,94,no
41,1,320,129,1,96,1239,no
1,0,8,6,1,66,39,no
24,0,127,37,1,91,614,no
1,0,6,1,1,0,27,no
1,0,2,2,1,0,7,no
4,0,17,9,1,66,83,no
4,0,6,3,1,0,22,no
5,0,30,6,1,50,137,no
0,0,2,1,1,0,16,no
1,2,17,12,1,72,69,no
1,0,3,15,2,0,15,no
8,0,29,16,1,77,109,no
8,0,36,13,1,75,142,no
7,0,37,25,1,78,140,no
5,1,74,22,1,81,276,no
14,0,17,12,2,0,80,no
1,0,4,16,2,33,24,no
2,0,16,12,1,70,63,no
10,0,26,7,1,73,290,no
18,0,16,14,2,71,97,no
11,0,12,9,2,0,66,no
9,0,18,8,1,68,119,no
6,0,4,3,1,100,28,no
4,0,6,3,1,100,39,no
5,0,9,4,1,100,51,no
7,0,9,3,1,100,48,no
4,0,9,3,1,100,44,no
6,0,7,3,1,100,47,no
6,0,4,3,1,100,28,no
6,0,5,3,1,100,32,no
5,0,7,3,1,100,39,no
5,0,9,4,1,100,51,no
6,0,4,3,1,100,28,no
5,0,9,4,1,100,51,no
5,0,10,146,4,66,43,no
3,0,7,146,4,66,36,no
5,0,10,146,4,66,44,no
4,0,6,146,4,66,31,no
5,0,8,161,5,66,47,no
7,0,10,146,4,66,46,no
12,0,14,148,4,73,65,no
4,0,8,146,4,66,42,no
4,0,7,146,4,66,38,no
6,0,8,148,4,66,47,no
3,0,6,146,4,66,31,no
3,0,7,146,4,66,38,no
6,0,6,146,4,66,32,no
5,0,8,3,1,100,38,no
5,0,8,3,1,100,38,no
6,0,10,4,1,100,49,no
5,0,8,3,1,100,37,no
4,0,6,3,1,100,31,no
8,0,9,3,1,100,39,no
6,0,8,3,1,100,39,no
6,0,9,3,1,100,45,no
6,0,9,3,1,100,45,no
4,0,7,3,1,100,34,no
5,0,8,3,1,100,37,no
5,0,8,3,1,100,38,no
5,0,8,3,1,100,38,no
5,0,8,3,1,100,37,no
4,0,9,3,1,100,36,no
2,0,7,12,2,100,37,no
3,0,5,12,2,100,33,no
5,0,8,3,1,100,29,no
8,0,9,3,1,100,39,no
4,0,7,13,2,100,41,no
6,0,8,3,1,100,39,no
6,0,9,3,1,100,45,no
6,0,9,3,1,100,45,no
2,0,5,12,2,100,33,no
5,0,8,3,1,100,37,no
6,0,4,3,1,100,22,no
4,0,3,3,1,100,19,no
5,0,3,3,1,100,35,no
5,0,2,145,4,50,143,no
16,0,37,153,4,85,158,no
17,0,28,3,1,36,222,no
11,0,22,148,4,55,103,no
8,0,57,20,1,86,232,no
35,0,57,10,1,0,430,no
6,0,11,148,4,66,50,no
13,0,11,4,1,65,105,no
11,0,6,1,1,33,67,no
11,0,20,7,1,78,108,no
5,0,8,4,1,0,41,no
5,0,5,3,1,0,25,no
5,0,6,3,1,66,41,no
4,0,6,3,1,0,29,no
8,0,8,3,1,66,44,no
5,0,5,3,1,0,28,no
5,0,5,3,1,0,25,no
6,0,10,5,1,0,46,no
4,0,5,3,1,0,24,no
5,0,8,3,1,0,41,no
4,0,5,3,1,0,26,no
10,0,21,3,1,66,115,no
13,0,26,19,2,84,303,no
29,0,29,10,1,86,309,no
13,0,18,7,1,75,333,no
6,0,14,5,1,68,191,no
31,0,21,30,3,74,438,no
72,0,195,49,3,89,1319,no
15,0,20,8,1,78,126,no
28,0,52,9,1,81,328,no
0,0,16,11,1,36,62,no
21,0,79,153,3,89,440,no
34,0,89,113,4,92,797,no
9,0,7,4,1,62,119,no
7,0,7,5,1,83,75,no
7,0,7,5,1,80,85,no
2,0,3,1,1,0,159,no
3,0,4,1,1,0,21,no
7,0,5,3,1,0,49,no
3,0,6,13,2,0,29,no
5,0,4,3,1,0,25,no
5,0,5,3,1,0,42,no
5,0,5,3,1,0,31,no
5,0,5,3,1,0,28,no
5,0,10,3,1,0,46,no
9,0,8,4,1,0,48,no
6,0,4,3,1,0,23,no
5,0,5,3,1,0,28,no
7,0,7,3,1,0,33,no
34,0,50,15,1,84,571,no
5,0,10,4,1,66,210,no
4,0,104,13,1,78,514,no
4,0,105,13,1,78,544,no
0,0,1,1,1,0,8,no
37,0,291,65,1,94,1341,no
1,0,2,2,1,0,16,no
2,0,21,2,1,25,94,no
2,1,16,8,1,0,51,no
16,0,49,71,2,89,358,no
7,0,16,57,2,79,123,no
5,0,13,57,2,72,85,no
7,0,18,77,3,66,92,no
6,0,36,84,3,82,215,no
6,0,45,62,2,81,340,no
2,0,2,52,2,0,16,no
6,0,60,68,2,83,312,no
4,0,15,77,3,66,63,no
5,0,12,75,3,66,49,no
7,0,34,57,2,72,162,no
5,0,10,57,2,72,76,no
4,0,16,30,2,75,76,no
1,0,24,23,1,43,82,no
10,0,48,19,1,82,208,no
9,0,44,8,1,87,267,no
5,0,12,2,1,8,63,no
10,0,20,14,1,75,94,no
8,0,22,10,1,65,82,no
9,0,26,1,1,0,141,no
2,0,2,4,2,0,12,no
1,0,7,4,1,50,33,no
6,0,57,12,1,0,252,no
4,0,3,2,1,50,132,no
4,0,2,1,1,0,12,no
14,0,64,9,1,82,379,no
19,0,10,24,3,62,122,no
12,0,12,115,3,50,54,no
15,0,22,26,3,58,124,no
36,0,63,43,3,88,504,no
17,0,17,26,3,55,82,no
10,0,6,22,3,16,62,no
4,0,9,38,4,0,33,no
25,0,45,31,3,91,619,no
20,0,17,26,3,53,84,no
31,0,52,43,3,90,386,no
48,0,149,115,4,93,1298,no
30,0,163,156,3,92,1017,no
7,0,33,6,1,61,155,no
8,0,37,20,1,90,208,no
5,0,32,10,1,68,141,no
41,0,56,12,1,94,530,no
15,0,63,32,1,91,292,no
14,0,12,26,3,62,107,no
4,0,5,4,1,62,66,no
13,0,15,8,1,78,87,no
3,1,9,3,1,16,56,no
5,0,1,1,1,0,11,no
4,0,8,3,1,0,30,no
22,0,70,6,1,0,229,no
0,0,0,0,1,0,11,no
5,0,8,2,1,0,88,no
13,0,49,15,1,66,255,no
7,0,24,7,1,0,116,no
6,0,6,3,1,33,49,no
6,0,12,4,1,50,136,no
0,0,2,1,1,0,11,no
9,0,29,11,1,84,140,no
19,0,116,26,2,89,821,no
0,0,1,1,2,0,11,no
3,0,1,1,1,0,10,no
4,0,13,6,1,33,112,no
6,0,15,7,1,69,91,no
8,0,12,12,1,85,315,no
5,0,1,1,1,0,11,no
10,0,95,15,1,78,591,no
0,0,2,2,2,0,17,no
4,0,2,2,1,0,20,no
6,0,9,3,1,33,105,no
5,0,17,8,1,66,92,no
14,0,54,23,1,84,387,no
2,0,15,14,1,84,90,no
0,0,2,4,3,0,16,no
4,0,5,5,1,0,35,no
0,0,5,5,1,60,26,no
11,0,55,20,1,85,293,no
0,0,3,3,1,33,24,no
5,0,4,4,1,50,29,no
17,0,44,19,1,85,229,no
6,0,41,10,1,0,239,no
9,0,7,3,1,0,40,no
1,0,2,15,2,0,16,no
1,0,2,15,2,0,16,no
7,0,8,4,1,25,57,no
4,0,1,1,1,0,11,no
2,0,4,4,2,60,50,no
7,0,2,2,1,0,22,no
4,0,5,2,1,0,42,no
10,0,16,5,1,60,126,no
6,0,22,5,1,55,102,no
0,0,6,6,1,66,48,no
3,0,1,1,1,0,12,no
0,0,2,2,2,0,17,no
2,0,18,7,1,57,529,no
0,0,34,5,1,0,317,no
3,0,7,7,1,0,23,no
10,0,79,62,1,99,462,no
0,0,2,2,2,0,8,no
4,0,24,10,1,84,157,no
0,0,3,3,2,0,14,no
7,0,3,3,1,0,21,no
1,0,6,9,2,54,45,no
7,0,29,6,1,16,120,no
5,0,60,33,1,78,241,no
3,0,1,1,1,0,9,no
2,0,7,6,1,41,38,no
0,0,2,2,2,0,17,no
8,0,5,5,1,0,54,no
7,0,9,9,1,100,70,no
2,6,5,5,1,0,9,no
9,0,29,16,2,58,100,no
5,2,14,4,1,0,24,no
1,14,5,5,1,0,25,no
4,0,1,1,1,0,11,no
0,0,1,1,2,0,11,no
3,0,4,4,1,0,35,no
0,0,6,6,2,66,43,no
2,0,1,1,1,0,8,no
0,0,1,23,3,0,10,no
0,0,1,23,3,0,10,no
0,0,3,21,2,0,18,no
20,0,31,4,1,50,168,no
8,0,27,11,3,46,192,no
4,0,69,30,1,77,243,no
0,0,2,1,1,0,17,no
2,0,1,1,1,0,8,no
1,1,1,1,1,0,5,no
0,0,3,3,1,66,29,no
0,14,13,5,1,80,41,no
1,0,7,1,1,0,25,no
4,0,2,2,1,0,19,no
6,0,43,36,1,92,148,no
4,0,2,2,1,0,20,no
4,5,8,8,1,0,12,no
1,0,4,2,1,0,35,no
1,0,8,6,1,61,39,no
5,0,2,2,1,0,15,no
11,0,54,18,1,75,287,no
0,0,6,36,4,0,21,no
0,0,1,1,2,0,10,no
1,0,9,4,1,0,42,no
0,0,2,2,2,0,17,no
6,0,5,5,1,0,44,no
2,0,1,1,1,0,8,no
0,0,2,2,2,0,17,no
2,0,1,1,1,0,8,no
0,0,1,1,2,0,10,no
2,0,7,6,1,0,58,no
1,0,12,27,3,48,77,no
1,0,15,30,3,60,105,no
1,0,5,23,3,0,40,no
1,0,5,23,3,0,44,no
1,0,12,27,3,52,86,no
1,0,13,26,3,37,78,no
2,0,14,36,3,64,140,no
2,0,15,37,3,66,151,no
1,0,4,26,3,0,29,no
1,0,0,0,1,0,16,no
5,0,2,1,1,0,103,no
1,0,8,75,2,0,46,no
11,0,24,83,3,50,173,no
19,0,35,90,3,76,379,no
0,0,10,10,2,80,69,no
4,0,12,12,1,0,134,no
3,0,28,8,1,68,138,no
1,0,26,12,2,59,157,no
1,0,30,19,2,75,178,no
2,0,27,7,1,57,125,no
1,0,15,3,1,0,87,no
2,1,33,15,1,58,126,no
0,0,2,2,2,0,4,no
0,1,2,2,2,0,16,no
1,0,41,15,1,0,195,no
0,0,6,3,1,0,66,no
1,0,4,2,1,0,23,no
1,0,12,4,1,50,66,no
0,0,1,1,2,0,5,no
0,0,14,7,1,60,74,no
0,0,3,3,2,33,24,no
0,0,2,1,1,0,11,no
8,0,23,5,1,0,157,no
0,0,0,0,1,0,3,no
2,0,6,5,1,19,37,no
1,0,12,22,2,71,61,no
1,0,1,1,2,0,9,no
0,0,3,1,1,0,16,no
2,0,5,1,2,0,30,no
3,0,8,1,2,0,36,no
1,0,3,1,2,0,19,no
1,0,3,2,2,0,53,no
1,0,1,1,2,0,23,no
2,0,13,7,2,64,79,no
1,0,1,1,2,0,9,no
1,0,1,1,2,0,9,no
0,0,2,2,2,0,19,no
1,0,2,2,2,0,14,no
1,0,1,1,2,0,9,no
8,1,7,3,2,66,101,no
0,0,6,6,1,50,36,no
1,1,8,47,2,64,94,no
2,0,11,11,1,27,38,no
0,0,5,3,1,0,21,no
3,0,4,4,1,0,32,no
1,0,4,3,2,33,27,no
3,3,62,29,1,81,338,no
6,0,40,39,1,97,239,no
1,0,4,1,1,0,9,no
7,0,28,23,2,88,268,no
21,0,33,6,1,66,222,no
0,0,2,2,1,0,33,no
8,0,8,5,1,0,46,no
10,0,50,40,1,95,232,no
14,0,28,5,1,80,203,no
1,0,10,4,1,50,47,no
0,1,1,1,2,0,10,no
2,0,1,1,1,0,9,no
0,0,1,2,3,0,11,no
10,0,65,37,1,95,469,no
6,0,9,21,1,55,164,no
20,0,31,6,1,66,209,no
0,0,2,2,2,0,17,no
0,0,2,2,2,0,17,no
0,0,2,2,2,0,17,no
0,0,2,2,2,0,17,no
0,0,3,3,2,33,21,no
0,0,4,4,2,0,14,no
0,0,2,2,2,0,17,no
0,0,1,1,1,0,5,no
1,0,4,20,2,0,10,no
11,0,13,7,1,0,51,no
2,0,4,20,2,0,10,no
1,0,4,20,2,0,10,no
0,0,2,2,2,0,8,no
0,0,4,4,2,0,13,no
0,0,2,2,2,0,17,no
0,2,3,3,1,0,13,no
0,0,3,3,2,0,20,no
1,0,1,1,1,0,9,no
0,1,2,2,2,0,17,no
0,0,1,3,3,0,10,no
0,0,4,8,3,50,32,no
0,1,4,4,2,0,28,no
0,0,2,2,2,0,17,no
0,0,1,1,2,0,10,no
0,1,3,3,1,0,28,no
0,0,2,2,1,0,11,no
1,0,0,0,2,0,3,no
4,0,10,6,1,86,88,no
1,1,0,0,1,0,17,no
0,0,2,2,2,0,17,no
0,0,2,2,2,0,17,no
0,0,2,2,2,0,17,no
2,18,5,5,1,0,35,no
1,0,1,5,3,0,10,no
1,1,4,4,2,0,31,no
0,0,2,2,2,0,17,no
0,0,2,2,2,0,17,no
0,0,2,2,2,0,17,no
0,0,2,2,2,0,16,no
2,0,7,4,1,25,38,no
5,0,20,12,1,75,95,no
10,0,16,15,1,46,164,no
3,0,16,3,1,0,81,no
3,0,9,7,1,71,58,no
5,0,8,7,1,64,66,no
16,0,13,3,1,60,105,no
0,0,4,4,2,0,6,no
4,0,5,3,1,0,19,no
12,0,34,26,1,50,152,no
26,0,63,5,1,80,540,no
5,0,22,12,1,45,95,no
19,0,24,19,1,85,251,no
4,0,6,6,2,0,12,no
4,0,6,7,2,25,16,no
3,0,5,6,2,0,11,no
3,0,8,7,2,0,18,no
4,0,8,7,2,0,18,no
4,0,5,6,2,0,11,no
5,0,9,8,2,60,20,no
4,0,6,6,2,0,12,no
5,0,16,16,1,46,88,no
4,0,21,12,1,50,89,no
5,0,48,36,1,48,236,no
17,0,57,21,1,78,357,no
3,0,6,4,1,41,25,no
12,0,43,16,2,77,235,no
33,0,71,21,1,89,718,no
4,0,45,9,1,66,204,no
1,0,4,4,1,0,26,no
4,0,5,5,1,30,34,no
13,0,32,24,1,4,179,no
