@relation 'phoenix data 4.2-4.3'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
12,0,6,73,2,0,172,no
9,0,2,69,2,0,46,no
1,0,2,72,4,0,10,no
18,0,19,96,3,0,408,no
29,0,58,126,2,59,1055,yes
11,0,1,68,2,0,30,no
24,0,8,75,2,89,250,no
18,0,13,80,2,92,315,no
19,0,45,112,2,31,436,no
1,0,2,15,0,0,14,no
3,0,5,18,0,40,46,no
1,0,4,17,0,16,34,no
19,0,5,70,3,73,103,no
8,0,1,71,3,0,9,no
17,0,3,70,2,22,85,no
3,0,1,14,0,0,7,no
9,0,3,70,2,0,110,no
29,0,9,74,3,72,284,yes
8,0,4,71,2,0,74,no
29,0,11,78,2,78,850,yes
26,0,23,90,4,0,456,no
14,0,17,84,4,0,459,no
11,0,8,84,3,0,132,yes
2,0,4,80,3,0,19,no
7,0,6,73,2,0,108,yes
21,0,15,83,2,82,166,no
10,0,10,77,2,70,63,yes
19,0,24,92,2,86,214,yes
12,0,5,73,2,0,102,no
17,0,3,71,2,58,69,yes
10,0,4,71,2,50,246,no
15,0,4,71,2,0,102,no
26,0,15,83,2,0,636,yes
24,0,13,81,2,92,478,yes
25,0,56,124,2,92,1826,yes
13,0,14,84,4,0,307,yes
3,0,2,59,0,50,13,no
1,0,1,58,0,50,7,no
6,0,7,80,0,100,75,no
9,0,10,23,0,77,107,no
5,0,9,22,0,87,43,no
1,0,1,50,0,0,5,no
1,0,2,51,0,50,11,no
41,0,6,41,1,66,103,no
13,0,2,15,0,0,12,no
5,0,2,15,0,0,12,yes
51,3,22,35,0,88,253,yes
1,0,3,60,0,55,16,no
13,0,4,39,1,0,18,no
10,2,14,27,0,0,58,no
42,0,7,34,1,75,319,yes
24,0,5,18,0,40,89,yes
25,0,5,18,0,46,62,no
41,3,15,28,0,66,342,yes
45,0,6,41,1,70,110,yes
8,0,3,30,1,50,56,yes
4,5,4,57,4,0,20,no
12,2,14,27,0,82,67,no
4,9,4,34,2,75,21,yes
14,2,6,49,4,66,57,yes
10,2,6,49,4,50,44,yes
9,0,4,31,1,50,37,no
9,0,9,43,3,61,47,yes
3,0,2,51,5,0,9,no
3,0,2,51,5,0,9,no
7,0,10,44,3,55,55,yes
5,0,3,46,4,0,22,yes
8,0,4,47,4,37,31,yes
18,7,9,43,3,72,89,yes
16,0,11,45,3,78,92,yes
7,1,9,43,3,50,55,yes
13,0,6,40,3,58,93,yes
16,0,9,43,3,62,158,yes
3,0,2,48,4,0,9,yes
3,1,2,48,4,0,9,yes
3,1,3,45,4,0,13,no
7,2,8,42,3,37,43,no
7,5,12,46,3,58,65,yes
12,0,3,46,4,33,56,yes
13,0,4,47,4,50,47,yes
11,0,3,46,4,33,38,yes
17,0,6,33,1,75,83,no
3,0,2,51,5,0,9,no
3,0,2,51,5,0,9,no
3,0,2,48,4,0,9,yes
3,0,2,48,4,0,9,yes
12,0,7,56,3,71,64,yes
6,2,6,49,2,66,44,yes
6,4,6,49,2,0,46,yes
16,0,9,52,2,76,98,yes
4,2,4,53,3,0,21,no
13,11,15,43,1,80,105,yes
0,0,0,13,0,0,2,no
20,3,15,28,0,93,164,yes
8,4,12,40,1,16,62,yes
4,7,2,30,1,0,10,yes
18,0,15,58,2,83,149,yes
14,0,15,55,2,57,105,yes
18,0,5,18,0,60,82,yes
8,3,11,41,2,63,81,no
13,0,4,17,0,0,73,yes
28,0,15,58,2,73,259,yes
3,2,4,58,4,0,15,no
8,0,4,61,5,75,42,yes
8,0,4,61,5,0,42,yes
9,0,6,63,5,50,58,yes
8,0,4,61,4,0,40,yes
8,0,4,61,4,0,40,yes
10,0,6,63,5,50,64,yes
11,0,15,28,0,0,62,no
1,0,1,14,0,0,17,no
7,3,8,57,3,75,52,no
6,0,4,61,5,0,37,yes
6,0,4,61,4,0,41,yes
6,0,4,61,4,0,37,yes
6,0,4,61,5,0,41,yes
3,2,4,52,3,0,15,no
3,0,4,54,3,0,15,no
7,1,7,50,2,0,43,yes
10,0,7,61,4,85,40,yes
7,0,5,59,4,80,33,yes
14,0,8,62,5,65,64,yes
6,1,7,83,5,0,26,no
12,0,8,84,5,0,46,yes
3,0,2,56,4,50,10,no
13,0,7,90,6,0,49,yes
13,0,8,62,4,87,65,no
3,1,2,54,4,0,9,no
13,0,6,60,4,83,48,yes
12,0,10,77,5,96,53,yes
6,0,5,63,5,70,23,yes
6,0,5,63,5,70,23,yes
15,0,10,64,4,90,78,yes
5,4,4,71,5,50,25,yes
11,0,12,83,6,93,63,yes
8,0,6,77,6,83,27,yes
5,6,4,71,5,0,15,no
9,0,9,63,4,88,55,yes
9,0,5,59,4,80,35,yes
7,0,3,16,0,0,24,yes
6,3,5,76,6,80,27,no
9,0,4,80,7,100,21,no
8,0,7,83,5,0,34,yes
12,0,8,84,5,0,46,yes
3,0,2,56,4,50,10,no
5,3,5,48,2,0,23,yes
7,0,5,59,4,80,30,yes
10,0,12,66,4,91,65,no
9,0,4,80,7,100,21,no
9,0,6,60,4,83,41,yes
6,0,7,61,4,85,35,yes
8,0,11,65,4,90,88,yes
10,0,8,62,4,87,47,yes
8,0,5,82,7,80,32,no
10,0,8,62,4,79,46,yes
9,1,6,77,6,83,43,no
10,0,4,80,7,75,27,no
8,0,6,77,6,83,24,yes
7,0,5,76,6,80,20,no
8,0,6,77,6,83,24,yes
3,2,5,59,4,0,60,no
10,0,9,63,4,81,63,yes
10,0,8,62,4,81,63,yes
15,0,12,71,5,85,107,yes
9,0,6,60,4,83,44,yes
21,3,22,76,4,84,168,yes
20,2,22,76,4,77,196,yes
3,0,2,56,4,50,10,no
15,0,5,81,5,80,44,yes
12,0,11,65,4,90,97,yes
5,36,6,54,3,83,29,yes
12,3,15,67,4,90,89,no
7,0,5,59,4,80,29,yes
8,0,5,59,4,80,29,yes
9,0,5,59,4,80,34,yes
7,0,5,59,4,80,29,yes
9,0,6,77,6,83,27,yes
9,0,6,77,6,83,27,yes
15,0,15,74,5,85,128,yes
13,0,10,81,6,90,87,yes
12,0,6,60,4,83,43,yes
12,0,11,65,4,72,75,yes
13,0,11,65,4,69,73,yes
18,0,11,65,4,72,107,yes
10,0,8,62,4,81,52,yes
4,0,2,56,4,50,10,no
6,0,7,61,4,85,35,yes
10,0,4,17,0,0,30,yes
23,0,15,55,2,74,200,yes
13,0,11,51,2,45,72,yes
11,0,13,54,3,48,72,no
17,0,23,66,2,90,216,yes
10,0,4,17,0,0,30,yes
19,0,34,64,2,89,236,yes
5,0,4,61,5,0,27,yes
5,0,4,61,4,0,31,yes
5,0,4,61,4,0,30,yes
6,0,4,61,5,0,36,yes
7,0,7,56,3,0,44,yes
7,3,8,57,3,75,52,no
11,0,7,47,2,0,50,yes
8,0,10,23,0,33,61,no
6,0,5,54,3,0,30,no
18,0,14,55,3,55,98,yes
30,0,28,41,0,88,370,yes
11,0,15,56,3,73,93,yes
3,0,3,33,2,100,14,yes
17,0,14,57,2,75,156,yes
45,0,31,44,0,0,217,yes
9,0,6,49,2,0,48,yes
6,5,4,57,4,100,21,no
11,0,4,61,5,0,41,yes
10,0,4,61,5,0,45,yes
26,2,44,57,0,0,178,yes
3,2,1,59,2,0,4,yes
3,1,1,59,2,0,4,yes
3,1,1,59,2,0,4,yes
4,5,1,58,1,0,24,yes
3,3,1,58,1,0,6,yes
15,3,12,25,1,58,75,no
15,0,11,24,1,70,112,no
6,0,5,40,3,80,77,no
1,0,5,18,0,57,43,no
6,0,5,40,3,80,34,no
9,2,10,35,2,80,164,no
8,0,12,26,1,55,80,yes
2,0,1,14,0,0,12,no
9,0,9,34,2,75,95,no
4,0,8,22,1,62,38,no
3,0,4,39,3,0,20,no
3,0,4,39,3,0,18,no
8,2,10,35,2,80,72,yes
23,0,31,44,1,84,422,yes
8,0,5,18,0,64,449,yes
17,0,4,17,1,56,320,yes
4,0,3,16,0,0,15,no
5,0,3,16,0,0,16,no
5,0,4,17,0,0,23,no
2,0,0,13,0,0,18,no
14,0,8,75,2,25,122,no
18,0,10,77,2,30,279,yes
5,0,1,14,0,0,15,no
27,1,7,20,0,71,153,no
17,0,3,23,1,50,84,no
17,0,7,20,1,61,140,no
14,0,32,45,0,86,518,no
4,1,8,21,0,81,31,no
2,0,2,15,1,0,7,no
19,0,14,27,0,80,109,no
4,0,4,17,0,41,29,no
3,0,5,18,0,65,24,no
6,0,2,15,0,0,16,no
25,2,15,36,1,81,208,no
8,1,7,23,1,57,28,no
6,0,7,20,0,67,152,no
10,0,14,27,1,71,92,no
9,0,3,16,0,44,34,yes
