@relation 'Giraph data 1.0-1.1'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
6,1,8,35,3,75,32,no
7,8,2,19,2,50,119,yes
5,6,6,26,2,50,29,no
7,0,5,31,3,0,18,yes
7,4,6,32,3,0,21,yes
4,9,3,21,2,33,55,yes
4,6,5,22,2,50,25,no
5,4,2,24,3,0,9,yes
7,1,2,21,3,50,92,yes
5,2,6,30,4,50,31,no
4,0,5,35,5,0,18,no
4,1,7,37,5,71,27,no
4,0,1,19,3,100,40,yes
9,0,3,29,3,66,28,yes
4,0,1,21,3,0,29,no
3,0,2,24,3,50,20,yes
5,1,1,18,2,50,50,no
3,1,6,26,2,41,33,no
2,1,2,20,2,0,47,no
3,1,5,22,2,50,28,no
12,0,2,33,1,35,129,yes
3,0,1,52,2,0,12,yes
11,0,15,28,1,86,209,no
8,0,4,21,2,50,110,no
4,2,7,28,2,57,37,no
6,0,5,33,3,0,20,no
6,0,6,34,3,0,21,no
8,0,3,20,2,33,165,no
3,2,7,27,2,42,38,no
11,0,7,34,3,76,58,yes
10,0,4,31,3,75,36,yes
5,0,4,22,2,25,90,no
3,2,5,22,2,50,28,no
5,0,2,24,3,0,15,yes
4,0,4,26,3,0,18,yes
8,0,3,22,3,66,73,no
5,1,6,30,4,41,33,no
4,0,4,34,5,0,14,no
25,0,13,26,0,76,284,yes
4,0,2,15,0,0,23,no
3,0,1,14,1,0,11,no
8,0,8,29,2,43,40,yes
3,0,10,23,0,50,35,no
1,0,3,16,0,33,19,no
7,0,7,27,2,42,37,yes
5,0,8,29,2,50,58,no
11,0,4,17,0,25,64,yes
2,0,3,16,0,0,20,yes
10,0,4,17,0,50,44,yes
13,0,5,27,4,19,92,yes
10,0,5,27,4,19,58,yes
12,0,2,33,1,0,45,yes
17,0,7,28,5,35,105,yes
21,0,11,32,5,50,154,yes
5,11,2,17,1,0,12,yes
3,6,3,18,1,0,11,yes
3,11,5,20,1,0,13,yes
4,2,2,19,2,0,10,no
5,2,2,24,3,0,14,yes
2,6,2,17,1,0,9,yes
2,0,4,17,0,50,18,yes
20,0,11,24,0,63,285,yes
16,0,8,21,0,71,104,yes
3,0,2,15,1,50,12,yes
83,0,42,99,1,92,1418,yes
14,0,2,15,0,0,68,yes
6,8,4,33,1,0,15,no
3,1,7,20,0,71,21,no
20,0,15,28,0,64,220,yes
8,1,16,29,0,87,66,yes
2,0,3,29,1,0,15,no
21,0,2,88,0,35,105,yes
11,0,1,14,0,0,55,no
1,0,4,24,1,75,21,yes
3,0,8,21,0,59,38,no
8,0,7,20,0,64,68,yes
7,0,10,23,0,65,48,yes
8,1,22,35,0,78,91,yes
4,0,6,24,2,58,34,no
5,0,2,15,0,0,13,no
3,0,5,18,0,53,33,no
2,0,3,16,0,50,18,no
13,0,30,43,1,0,122,no
6,0,6,41,1,33,34,yes
4,1,5,18,1,19,20,no
1,0,5,18,0,30,21,no
17,0,12,25,0,50,85,yes
6,2,10,23,0,67,54,yes
9,1,17,30,0,61,125,yes
15,0,12,35,1,33,163,yes
8,0,3,16,0,33,19,yes
46,0,24,47,1,93,593,yes
12,1,6,19,0,61,51,yes
6,1,4,17,0,50,21,yes
6,0,4,17,0,50,21,yes
5,0,1,19,1,0,12,yes
10,1,5,18,0,40,33,yes
24,0,4,17,0,75,198,no
5,0,2,15,0,0,16,no
7,0,4,17,0,50,34,yes
2,0,4,17,0,25,20,no
5,1,15,28,0,60,71,yes
3,2,10,23,0,0,15,yes
21,0,4,17,0,50,129,no
2,0,1,14,0,0,9,yes
2,0,1,14,0,0,8,yes
7,0,4,17,0,37,37,yes
7,0,4,17,0,37,37,yes
15,0,13,36,1,15,85,yes
7,0,9,32,1,66,51,yes
12,0,2,15,0,25,39,yes
19,0,6,19,0,25,167,yes
18,0,2,33,1,0,37,yes
19,0,3,34,1,0,125,yes
17,0,2,33,1,0,62,yes
11,0,2,33,1,0,28,no
10,0,2,33,1,0,18,yes
13,0,2,33,1,0,28,yes
4,0,6,19,0,16,27,no
5,0,7,20,0,85,30,no
2,0,10,23,0,0,31,no
14,0,6,19,0,0,138,no
6,1,9,105,0,77,53,yes
9,4,16,29,0,56,92,yes
8,0,5,34,1,0,32,yes
10,0,11,40,1,63,91,yes
10,0,2,24,2,0,29,no
1,0,1,23,2,0,4,yes
6,0,16,29,0,0,168,yes
4,0,17,30,0,0,114,yes
2,0,3,16,0,0,18,yes
8,0,4,17,0,0,38,yes
2,0,2,15,0,50,10,no
4,0,18,51,0,5,76,yes
8,0,19,53,0,60,99,yes
9,0,9,22,0,0,71,yes
2,0,1,14,0,0,9,yes
4,0,6,19,0,44,50,no
9,0,4,21,2,50,53,yes
5,0,5,25,2,60,27,yes
19,0,5,18,0,70,173,yes
5,0,2,15,1,0,17,yes
0,0,5,18,0,40,20,no
13,0,4,17,0,75,31,yes
8,0,9,22,0,82,55,yes
3,0,4,17,0,0,27,no
3,0,2,15,0,25,17,no
9,0,6,19,0,70,49,no
2,0,3,16,0,0,14,no
5,0,7,20,0,0,33,no
13,0,4,17,0,0,94,no
2,0,7,20,0,50,42,no
2,0,4,17,0,0,15,no
19,0,8,21,0,81,178,yes
3,0,3,18,1,0,13,no
3,0,3,18,1,0,14,no
