@relation 'hypersqldb data 2.3.3-2.3.4'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
5,0,9,22,0,0,28,no
5,0,8,21,0,0,25,no
4,0,12,59,1,0,80,no
5,0,18,65,1,94,143,no
5,0,9,22,0,0,28,no
5,0,8,21,0,0,25,no
19,0,11,24,0,77,281,no
2,0,2,25,0,16,23,no
2,0,2,15,0,0,23,no
21,0,14,27,0,85,243,yes
11,0,11,24,0,78,140,yes
2,0,11,24,0,68,56,no
1,0,1,14,0,0,14,yes
10,0,21,34,0,76,430,yes
2,0,3,26,0,41,28,no
6,0,13,26,0,0,195,no
19,0,14,27,0,68,227,no
13,0,1,14,0,0,70,no
11,0,2,84,0,50,49,no
16,0,8,42,0,66,75,yes
12,0,9,22,0,66,101,no
12,0,15,28,0,81,157,no
18,0,8,21,0,45,372,no
28,0,19,32,0,87,267,no
10,0,1,14,0,0,19,no
1,0,1,45,0,0,5,no
23,0,5,18,0,54,423,no
17,0,15,28,0,80,172,no
4,0,2,46,0,0,9,no
11,0,1,14,0,0,37,no
12,0,22,35,0,81,185,no
1,0,11,24,0,74,93,no
16,0,17,30,0,80,268,yes
10,18,34,47,0,84,1178,yes
3,0,12,25,0,41,115,yes
2,0,8,21,0,87,38,no
3,0,7,20,0,64,37,no
6,0,42,55,0,79,488,no
2,0,10,23,0,58,116,yes
4,0,6,19,0,0,18,no
9,0,12,25,0,91,122,yes
7,0,9,56,1,88,247,no
7,2,43,56,0,90,169,yes
9,0,20,76,1,67,149,yes
18,1,46,102,1,92,442,yes
3,0,8,21,0,62,26,yes
15,0,30,43,0,81,184,yes
16,0,35,137,2,85,391,yes
20,0,51,64,0,85,493,yes
25,1,52,65,0,86,554,yes
48,0,32,382,6,0,1671,yes
60,1,53,350,5,99,2350,yes
49,1,15,230,2,0,981,yes
76,1,150,215,1,83,4668,yes
64,1,49,297,4,97,1791,yes
52,1,18,248,3,0,1356,yes
5,0,7,40,1,57,38,no
12,0,9,72,1,72,68,no
16,0,18,65,1,81,297,yes
1,0,5,18,0,80,33,no
2,3,20,33,0,88,78,no
11,0,7,20,0,51,128,no
45,2,72,85,0,92,1114,yes
16,0,7,92,1,0,78,yes
22,0,4,17,0,53,122,yes
22,0,32,45,0,84,642,yes
8,0,12,25,0,58,117,yes
11,0,15,28,0,75,108,yes
4,0,10,43,1,64,69,no
25,0,27,79,1,97,738,yes
22,2,39,52,0,89,357,yes
4,0,7,40,1,57,36,no
65,0,63,76,0,94,1602,yes
13,0,11,24,0,76,87,no
2,0,9,22,0,47,87,no
10,0,10,23,0,53,116,yes
37,0,30,43,0,94,620,yes
3,0,1,14,0,0,8,no
34,0,45,58,0,79,523,yes
85,0,79,92,0,95,1698,yes
11,0,6,19,0,55,62,no
21,0,18,31,0,76,259,no
32,0,22,35,0,85,318,yes
8,0,18,31,0,77,107,no
12,0,21,34,0,80,151,no
25,0,23,36,0,75,346,yes
10,0,17,30,0,58,82,no
13,0,10,23,0,76,219,no
6,0,9,22,0,58,73,yes
3,0,16,29,0,18,51,yes
28,4,58,71,0,95,428,yes
35,0,33,104,1,87,300,yes
28,0,22,93,1,72,167,yes
27,2,25,96,1,76,246,yes
11,0,8,104,2,75,78,yes
22,0,24,95,1,91,121,yes
9,0,3,99,2,33,25,yes
37,0,2,15,0,0,163,yes
12,1,50,63,0,92,116,yes
6,0,14,27,0,74,174,no
6,0,10,23,0,80,43,no
31,0,25,110,1,84,280,yes
10,0,6,19,0,47,190,?
9,0,6,19,0,82,169,yes
8,0,5,18,0,19,40,yes
47,1,63,76,0,94,760,yes
61,0,80,156,1,91,1836,yes
1,0,4,17,0,0,11,no
2,0,6,19,0,58,31,no
35,1,52,65,0,93,1440,yes
21,0,36,101,1,83,230,yes
32,0,24,37,0,83,1096,yes
13,0,7,20,0,71,93,yes
37,1,105,118,0,94,1052,yes
14,0,36,154,1,61,483,yes
12,0,28,41,0,83,344,no
1,0,15,28,0,85,86,no
24,1,63,76,0,90,716,yes
33,0,41,54,0,93,494,yes
18,0,34,47,0,73,700,yes
11,0,13,89,1,84,109,no
25,0,17,30,0,69,227,yes
53,0,80,93,0,94,1001,yes
16,0,19,32,0,75,224,no
8,1,32,45,0,89,99,no
15,0,33,49,1,92,634,yes
1,1,3,16,0,76,36,no
4,2,10,55,1,40,68,no
10,2,27,82,2,89,142,yes
6,0,22,77,2,84,106,yes
6,0,3,85,3,0,27,no
16,0,9,91,3,80,83,no
17,3,32,80,1,91,171,yes
28,2,36,116,2,94,213,yes
7,0,4,120,3,25,35,no
2,0,2,118,3,0,16,no
26,1,34,114,2,92,335,yes
37,0,35,115,2,80,330,yes
5,0,3,117,3,58,73,yes
21,3,34,92,1,100,157,yes
21,2,42,134,2,89,297,yes
7,0,4,138,3,25,36,no
