@relation 'logical DOC 8.3.4 new'

@attribute CBO numeric
@attribute NOC numeric
@attribute WMC numeric
@attribute RFC numeric
@attribute DIT numeric
@attribute LCOM numeric
@attribute SLOC numeric
@attribute change {no,yes}

@data
3,0,3,3,1,0,23,no
0,2,7,7,1,71,28,no
0,0,17,14,2,28,73,yes
0,0,10,15,2,0,46,yes
1,1,30,16,1,75,127,yes
1,0,3,3,2,33,18,no
0,0,3,2,1,0,16,no
1,0,3,3,1,0,12,no
4,0,25,7,1,57,136,yes
0,0,16,5,1,30,91,yes
0,0,15,9,1,0,77,no
0,0,8,3,1,33,39,no
0,0,4,2,2,25,21,no
0,0,9,3,1,0,35,no
0,0,4,3,2,33,17,no
0,0,7,3,1,66,44,no
0,0,3,3,1,0,22,no
0,0,3,3,1,0,12,no
1,0,4,4,2,62,28,no
0,0,5,4,1,0,29,no
4,0,17,11,1,72,87,no
2,0,19,6,1,0,88,no
0,0,9,3,1,0,43,no
1,0,15,14,2,39,51,no
1,0,3,17,3,0,11,no
1,0,132,35,1,71,566,yes
1,0,3,3,1,0,11,no
1,0,12,5,1,0,45,no
0,0,15,3,1,33,71,no
0,0,29,14,2,67,114,no
0,0,7,1,1,0,30,no
0,0,16,12,1,75,71,yes
1,0,10,3,1,0,49,yes
1,0,3,3,1,0,12,no
0,1,15,15,2,13,49,no
1,0,34,15,1,73,156,yes
2,0,7,5,1,0,44,yes
0,0,4,1,1,0,17,no
0,0,7,3,1,66,24,no
0,0,6,15,2,0,28,no
2,6,23,16,2,81,86,no
3,1,34,14,1,87,181,no
1,0,9,9,1,69,42,no
0,0,15,15,1,83,54,no
3,0,31,4,1,50,157,no
3,0,2,1,1,0,13,no
0,0,1,1,1,0,5,no
1,0,11,9,2,11,39,no
0,0,7,5,1,0,21,no
3,0,7,4,1,37,28,no
1,0,4,1,1,0,394,no
1,0,4,1,1,0,388,no
1,0,13,2,1,0,127,no
1,0,13,3,1,66,64,yes
1,0,19,6,1,50,78,yes
0,0,1,1,1,0,15,no
0,0,15,4,1,50,39,no
1,0,10,3,2,66,51,no
0,0,3,2,1,0,10,no
0,0,32,10,1,0,105,no
2,0,1,1,1,0,17,no
0,0,27,11,1,81,120,no
1,0,11,2,1,0,40,yes
1,0,1,1,1,0,15,no
1,0,9,6,1,0,78,yes
1,0,1,1,1,0,7,yes
11,6,14,7,1,71,95,no
10,0,8,3,2,66,46,no
2,0,5,1,2,0,37,no
5,0,6,1,2,0,49,no
7,0,8,1,2,0,142,no
7,0,8,1,2,0,51,yes
7,0,13,1,2,0,58,no
1,0,5,1,2,0,39,no
6,0,10,1,2,0,45,no
3,0,5,1,2,0,35,no
7,0,11,1,2,0,46,no
10,0,14,1,2,0,106,no
7,0,12,1,2,0,80,no
8,0,10,1,2,0,68,yes
9,0,17,1,2,0,80,yes
17,0,68,1,2,0,327,yes
4,0,11,1,2,0,66,no
7,0,10,1,2,0,64,yes
8,0,14,1,2,0,55,no
10,0,30,1,2,0,172,yes
9,0,19,2,2,50,100,no
10,0,6,1,2,0,52,no
7,0,7,1,2,0,44,no
11,0,13,1,2,0,84,yes
8,0,9,1,2,0,60,no
5,0,11,1,2,0,73,yes
11,0,13,1,2,0,103,yes
5,0,7,1,2,0,42,no
7,0,6,1,2,0,55,no
7,0,17,1,2,0,86,no
4,0,9,1,2,0,41,yes
5,0,7,1,2,0,45,no
5,0,5,1,2,0,39,no
15,0,38,3,2,66,123,yes
12,0,38,1,2,0,124,no
9,0,16,1,2,0,82,no
8,0,16,1,2,0,71,no
8,0,12,1,2,0,65,no
9,0,12,1,2,0,66,yes
4,0,9,1,2,0,52,no
9,0,9,1,2,0,49,no
10,0,20,1,2,0,76,no
6,0,11,1,2,0,72,yes
6,0,6,2,2,50,34,no
15,0,8,3,2,66,63,no
18,0,11,1,2,0,54,yes
16,0,26,2,2,0,101,no
16,0,14,3,2,66,89,yes
0,0,1,1,1,0,5,no
7,0,36,6,1,58,179,yes
3,0,4,2,2,0,24,yes
8,0,26,4,2,75,135,yes
14,0,12,3,2,66,96,yes
16,0,67,7,2,14,242,no
11,0,29,5,2,19,143,no
13,0,23,9,2,33,126,no
71,0,382,68,2,14,2077,yes
24,0,20,24,2,71,248,yes
33,0,204,34,2,32,870,yes
7,0,9,15,2,18,105,no
32,0,39,6,2,50,236,no
19,0,8,3,2,33,81,no
17,0,40,9,2,0,226,no
5,0,2,9,2,25,20,no
11,0,37,11,2,0,183,yes
29,0,48,7,2,28,266,no
52,0,123,27,2,25,788,yes
15,0,13,20,2,48,134,no
16,0,49,12,2,33,257,yes
4,0,5,11,2,25,40,no
13,0,34,7,2,28,185,yes
31,0,115,13,2,46,628,yes
9,0,11,6,2,83,54,no
14,0,45,4,2,25,164,no
7,0,4,11,2,37,41,no
0,0,2,2,2,33,22,no
8,0,13,1,2,0,65,no
14,0,17,3,2,33,75,no
21,0,20,4,2,75,114,yes
7,0,49,12,2,70,210,no
1,0,9,5,1,0,32,yes
0,0,22,11,2,83,135,yes
14,0,23,11,1,0,93,yes
28,0,70,12,1,0,386,no
0,0,22,7,1,0,102,no
0,0,2,1,1,0,8,no
1,0,1,1,1,0,6,no
21,0,19,6,1,58,107,no
0,0,7,5,2,0,24,no
1,1,8,7,1,75,31,no
1,0,26,17,2,70,99,no
1,0,29,17,1,81,85,no
0,0,1,1,2,0,6,no
0,0,1,1,2,0,6,no
0,0,2,2,2,0,8,no
0,0,2,2,2,0,8,no
7,0,40,25,1,90,148,no
0,0,2,10,2,100,9,no
3,1,22,8,1,81,80,no
7,0,20,9,1,59,98,no
11,1,84,43,1,88,348,yes
4,3,23,55,2,87,99,no
7,0,56,52,1,95,240,no
1,0,6,4,1,62,26,no
26,0,117,32,1,75,559,yes
7,0,30,72,3,94,131,no
0,0,9,9,1,77,37,no
6,0,13,65,3,0,53,no
4,0,18,69,3,0,73,no
10,1,100,32,2,61,446,yes
5,0,30,50,3,89,110,no
5,0,1,17,3,100,22,no
15,10,39,22,1,81,150,yes
0,8,18,8,1,70,99,no
0,1,0,3,1,0,5,no
0,0,11,11,1,78,41,no
0,0,15,15,1,82,56,no
0,0,15,8,1,66,47,no
2,0,10,10,1,80,36,no
1,0,6,6,1,66,23,no
4,0,19,9,1,0,84,no
1,0,4,3,1,0,18,no
6,0,15,5,1,0,77,no
6,0,6,3,1,0,26,no
2,0,5,2,1,0,20,no
0,0,9,6,1,0,33,no
0,0,1,1,1,0,5,no
2,0,6,11,3,50,27,no
3,1,2,7,2,50,17,no
7,0,18,3,1,33,100,no
1,0,17,4,1,0,60,no
1,0,10,6,2,0,60,no
2,0,3,4,1,0,14,no
2,1,3,4,1,0,13,no
7,0,8,3,1,0,53,no
0,0,2,1,2,0,9,no
2,0,26,14,1,14,300,no
2,0,10,10,1,83,38,no
15,0,8,26,2,75,79,no
0,0,7,6,1,0,26,no
0,0,10,10,1,80,37,no
0,0,0,0,1,0,5,no
3,0,55,34,1,93,202,yes
2,0,17,13,1,83,63,no
3,0,18,18,1,88,86,no
3,0,108,97,1,97,428,yes
11,0,57,41,1,94,245,yes
8,0,28,20,1,91,126,yes
1,0,9,9,1,77,38,no
3,0,32,32,1,93,159,no
0,0,6,6,1,66,22,no
3,0,12,12,1,83,57,no
1,0,6,6,1,50,33,no
3,0,56,48,1,93,226,no
2,0,12,10,1,80,40,no
1,0,40,40,1,95,143,no
1,0,11,11,1,63,45,no
2,0,19,15,1,85,70,no
9,0,72,59,1,97,332,no
17,0,54,8,1,0,361,yes
2,6,3,2,1,62,15,yes
0,0,6,8,2,50,25,no
2,0,11,11,2,55,67,no
4,0,26,23,2,52,156,yes
2,0,13,13,2,54,63,no
3,0,5,5,2,66,27,no
3,0,12,12,2,55,62,no
0,0,7,32,3,66,44,yes
1,1,7,40,3,100,44,no
3,1,47,97,3,81,325,yes
1,1,20,62,3,68,186,yes
2,1,1,26,3,100,12,yes
3,1,10,45,3,100,92,yes
13,0,50,27,1,82,266,no
0,0,5,10,2,0,20,no
1,0,9,14,2,0,35,no
4,0,54,58,2,0,221,yes
2,0,13,18,2,0,53,no
2,0,25,30,2,0,100,yes
4,0,5,10,2,0,19,no
2,0,11,16,2,0,44,no
2,0,4,9,2,0,16,no
3,0,13,18,2,0,52,no
8,0,5,13,2,60,61,no
2,1,10,26,2,100,33,no
12,1,23,33,2,90,127,no
3,0,5,11,2,0,32,no
16,0,54,34,2,0,268,no
44,1,142,75,2,79,916,yes
18,0,22,29,2,41,241,yes
17,1,76,46,2,66,431,yes
14,0,13,20,2,50,122,no
15,1,9,25,2,66,66,no
8,0,3,11,2,16,52,no
13,0,55,32,2,9,264,no
10,0,8,16,2,41,89,no
12,0,24,25,2,33,146,no
4,0,3,11,2,0,27,no
17,1,31,35,2,100,151,no
7,0,9,17,2,38,104,no
4,0,1,17,3,100,17,no
2,0,4,2,2,50,15,no
0,0,0,40,4,0,2,no
0,0,0,97,4,0,2,no
0,0,0,62,4,0,2,no
0,0,0,26,4,0,2,no
0,0,0,45,4,0,2,no
2,0,1,17,3,100,11,no
2,0,22,7,1,0,174,no
1,11,4,4,2,82,28,no
2,0,4,6,3,100,39,no
2,0,7,7,3,33,43,no
2,0,7,7,3,66,54,no
4,0,9,8,3,75,49,no
4,0,34,16,3,80,205,no
5,0,22,12,3,75,150,no
5,0,30,14,3,76,196,no
4,0,13,10,3,83,63,no
4,0,9,7,3,0,60,no
2,0,5,6,3,0,27,no
2,0,2,6,3,100,18,no
0,0,6,5,1,0,64,no
0,0,20,8,1,78,171,no
2,0,2,1,1,0,22,yes
0,0,17,3,1,0,66,no
20,0,42,7,1,0,373,no
1,0,34,29,1,91,175,no
6,0,108,58,1,94,589,no
1,2,33,19,1,82,113,no
3,0,22,27,2,77,83,no
0,0,1,1,1,0,10,no
0,0,33,17,2,82,152,no
